"","database","category","pval","qval","Combined Score","genes"
"995","GO_Biological_Process_2017","positive regulation of blood vessel diameter (GO:0097755)",0.0639352804512006,0.161388273568063,-140.7501199812,"HMOX1"
"997","GO_Biological_Process_2017","isoprenoid biosynthetic process (GO:0008299)",0.0639352804512006,0.161388273568063,-141.075819305283,"HMGCR"
"1000","GO_Biological_Process_2017","protein poly-ADP-ribosylation (GO:0070212)",0.0639352804512006,0.161388273568063,-143.216260173758,"PARP1"
"1005","GO_Biological_Process_2017","immunological synapse formation (GO:0001771)",0.0639352804512006,0.161388273568063,-145.986593521431,"CORO1A"
"1006","GO_Biological_Process_2017","positive regulation of bone resorption (GO:0045780)",0.0639352804512006,0.161388273568063,-146.226782501094,"SPP1"
"1007","GO_Biological_Process_2017","regulation of G2/M transition of mitotic cell cycle (GO:0010389)",0.0639352804512006,0.161388273568063,-146.342999763772,"KIF14"
"1013","GO_Biological_Process_2017","regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)",0.0639352804512006,0.161388273568063,-148.269401865691,"ATP1B1"
"1014","GO_Biological_Process_2017","positive regulation of protein kinase A signaling (GO:0010739)",0.0639352804512006,0.161388273568063,-148.874350788095,"MIF"
"1017","GO_Biological_Process_2017","negative regulation of protein localization to plasma membrane (GO:1903077)",0.0639352804512006,0.161388273568063,-150.482197754118,"CLTC"
"1023","GO_Biological_Process_2017","macropinocytosis (GO:0044351)",0.0639352804512006,0.161388273568063,-152.894446809228,"MAPKAPK2"
"1026","GO_Biological_Process_2017","regulation of embryonic development (GO:0045995)",0.0639352804512006,0.161388273568063,-155.932815328699,"CDK1"
"1034","GO_Biological_Process_2017","negative regulation of glial cell apoptotic process (GO:0034351)",0.0639352804512006,0.161388273568063,-160.550824339974,"PRKCD"
"1035","GO_Biological_Process_2017","negative regulation of B cell apoptotic process (GO:0002903)",0.0639352804512006,0.161388273568063,-161.615866498996,"AURKB"
"1045","GO_Biological_Process_2017","positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)",0.0639352804512006,0.161388273568063,-169.380985201914,"MUC1"
"1047","GO_Biological_Process_2017","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)",0.0639352804512006,0.161388273568063,-169.659161874369,"HSPA1A"
"1054","GO_Biological_Process_2017","regulation of transcription from RNA polymerase I promoter (GO:0006356)",0.0639352804512006,0.161388273568063,-172.451979831607,"POLR2K"
"1064","GO_Biological_Process_2017","proline transport (GO:0015824)",0.0639352804512006,0.161388273568063,-177.050036025587,"SLC1A4"
"1071","GO_Biological_Process_2017","mitral valve morphogenesis (GO:0003183)",0.0639352804512006,0.161388273568063,-180.548213055448,"SOX4"
"1079","GO_Biological_Process_2017","dendritic spine development (GO:0060996)",0.0639352804512006,0.161388273568063,-189.268475380226,"EPHB2"
"1086","GO_Biological_Process_2017","regulation of DNA-templated transcription in response to stress (GO:0043620)",0.0639352804512006,0.161388273568063,-193.835489710503,"RPS6KA1"
"1088","GO_Biological_Process_2017","organelle organization (GO:0006996)",0.0639352804512006,0.161388273568063,-194.286345064536,"KIF5C"
"1089","GO_Biological_Process_2017","mesenchymal to epithelial transition (GO:0060231)",0.0639352804512006,0.161388273568063,-196.530516410268,"GATA3"
"1096","GO_Biological_Process_2017","histone exchange (GO:0043486)",0.0639352804512006,0.161388273568063,-204.226796421628,"VPS72"
"1097","GO_Biological_Process_2017","negative regulation of cytokinesis (GO:0032466)",0.0639352804512006,0.161388273568063,-204.602060870755,"AURKB"
"1104","GO_Biological_Process_2017","decidualization (GO:0046697)",0.0639352804512006,0.161388273568063,-216.250871296047,"SPP1"
"1105","GO_Biological_Process_2017","positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148)",0.0639352804512006,0.161388273568063,-221.306495699077,"PAK1"
"1110","GO_Biological_Process_2017","ribosomal large subunit export from nucleus (GO:0000055)",0.0639352804512006,0.161388273568063,-236.797275081514,"RRS1"
"1112","GO_Biological_Process_2017","regulation of microtubule polymerization or depolymerization (GO:0031110)",0.0639352804512006,0.161388273568063,-237.802195685729,"STMN1"
"1114","GO_Biological_Process_2017","regulation of cytokine biosynthetic process (GO:0042035)",0.0639352804512006,0.161388273568063,-245.185137349412,"GATA3"
"1117","GO_Biological_Process_2017","L-glutamate transport (GO:0015813)",0.0639352804512006,0.161388273568063,-254.59316469292,"PRAF2"
"1118","GO_Biological_Process_2017","positive regulation of transporter activity (GO:0032411)",0.0639352804512006,0.161388273568063,-256.923003698943,"SYNGR3"
"1119","GO_Biological_Process_2017","norepinephrine biosynthetic process (GO:0042421)",0.0639352804512006,0.161388273568063,-269.895557284445,"GATA3"
"397","GO_Biological_Process_2017","transcription from RNA polymerase II promoter (GO:0006366)",0.0640472477376199,0.161388273568063,-11.7793798917838,"XBP1,CDK7,PARP1,GATA3,POLR2I,POLR2K"
"410","GO_Biological_Process_2017","brain development (GO:0007420)",0.0647651290985239,0.161388273568063,-13.5463670566257,"ARNT2,PAFAH1B3,CDK5R1"
"412","GO_Biological_Process_2017","activation of MAPK activity (GO:0000187)",0.0647651290985239,0.161388273568063,-13.8388263442447,"IL1B,MAPKAPK2,CDK1"
"420","GO_Biological_Process_2017","cellular protein modification process (GO:0006464)",0.0647651290985239,0.161388273568063,-14.6847610277672,"ICMT,RPN1,UBE2L6"
"522","GO_Biological_Process_2017","positive regulation of translation (GO:0045727)",0.064875242128131,0.161388273568063,-23.6817736873728,"ERBB2,SOX4"
"570","GO_Biological_Process_2017","regulation of actin cytoskeleton organization (GO:0032956)",0.064875242128131,0.161388273568063,-27.0880499745346,"PRKCD,CORO1A"
"596","GO_Biological_Process_2017","somatic stem cell population maintenance (GO:0035019)",0.064875242128131,0.161388273568063,-29.5915489847713,"POLR2I,POLR2K"
"603","GO_Biological_Process_2017","positive regulation of protein binding (GO:0032092)",0.064875242128131,0.161388273568063,-30.2064054618303,"BAMBI,TRIB3"
"638","GO_Biological_Process_2017","positive regulation of protein targeting to mitochondrion (GO:1903955)",0.0666148731884235,0.163642507443593,-34.6487245898428,"RUVBL1,RAC2,FAM20B"
"398","GO_Biological_Process_2017","leukocyte migration (GO:0050900)",0.0670692565231429,0.163642507443593,-11.8760614972344,"COL1A1,MMP1,MIF,ATP1B1,CD44"
"414","GO_Biological_Process_2017","positive regulation of cell proliferation (GO:0008284)",0.0681013434381206,0.163642507443593,-13.9376555073017,"PAK1,XBP1,BAMBI,KIF14,BIRC5,SOX4,IGF1R"
"402","GO_Biological_Process_2017","negative regulation of canonical Wnt signaling pathway (GO:0090090)",0.0681345545372958,0.163642507443593,-12.4343617832106,"PSMD4,PSME1,PSME2,PSMB10"
"405","GO_Biological_Process_2017","transmembrane transport (GO:0055085)",0.0681345545372958,0.163642507443593,-12.6792522844322,"PSMD4,PSME1,PSME2,PSMB10"
"641","GO_Biological_Process_2017","mitochondrial translational elongation (GO:0070125)",0.0703862193508158,0.163642507443593,-34.6719370345676,"MRPS16,MRPL19,MRPL12"
"652","GO_Biological_Process_2017","mitochondrial translational termination (GO:0070126)",0.0703862193508158,0.163642507443593,-35.9391156911546,"MRPS16,MRPL19,MRPL12"
"590","GO_Biological_Process_2017","substantia nigra development (GO:0021762)",0.0709773292020724,0.163642507443593,-29.0636949554923,"CDC42,SYNGR3"
"891","GO_Biological_Process_2017","activation of signaling protein activity involved in unfolded protein response (GO:0006987)",0.0741882650255903,0.163642507443593,-92.5634519679393,"BAX"
"907","GO_Biological_Process_2017","positive regulation of B cell differentiation (GO:0045579)",0.0741882650255903,0.163642507443593,-102.263202881384,"XBP1"
"910","GO_Biological_Process_2017","ER overload response (GO:0006983)",0.0741882650255903,0.163642507443593,-103.100574360121,"TMCO1"
"911","GO_Biological_Process_2017","galactose catabolic process (GO:0019388)",0.0741882650255903,0.163642507443593,-103.171435928438,"GALE"
"918","GO_Biological_Process_2017","cleavage furrow formation (GO:0036089)",0.0741882650255903,0.163642507443593,-105.617311244283,"AURKB"
"921","GO_Biological_Process_2017","negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)",0.0741882650255903,0.163642507443593,-105.954961104141,"TRIB1"
"930","GO_Biological_Process_2017","nuclear mRNA surveillance (GO:0071028)",0.0741882650255903,0.163642507443593,-108.539875713473,"EXOSC4"
"933","GO_Biological_Process_2017","positive regulation of superoxide anion generation (GO:0032930)",0.0741882650255903,0.163642507443593,-109.491816112771,"PRKCD"
"939","GO_Biological_Process_2017","positive regulation of glucose metabolic process (GO:0010907)",0.0741882650255903,0.163642507443593,-114.274408507258,"PMAIP1"
"949","GO_Biological_Process_2017","negative regulation of platelet aggregation (GO:0090331)",0.0741882650255903,0.163642507443593,-121.732198590436,"PRKCD"
"950","GO_Biological_Process_2017","cellular response to peptide hormone stimulus (GO:0071375)",0.0741882650255903,0.163642507443593,-122.149037803315,"XBP1"
"957","GO_Biological_Process_2017","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",0.0741882650255903,0.163642507443593,-126.44104562175,"RRS1"
"968","GO_Biological_Process_2017","regulation of attachment of spindle microtubules to kinetochore (GO:0051988)",0.0741882650255903,0.163642507443593,-130.48671552788,"CDC42"
"971","GO_Biological_Process_2017","epithelial cell-cell adhesion (GO:0090136)",0.0741882650255903,0.163642507443593,-131.7486856606,"ITGB5"
"972","GO_Biological_Process_2017","negative regulation of histone acetylation (GO:0035067)",0.0741882650255903,0.163642507443593,-132.192461715285,"BRCA1"
"980","GO_Biological_Process_2017","cellular response to organic substance (GO:0071310)",0.0741882650255903,0.163642507443593,-134.523685203964,"IL1B"
"1012","GO_Biological_Process_2017","sodium ion export from cell (GO:0036376)",0.0741882650255903,0.163642507443593,-148.110645902362,"ATP1B1"
"1050","GO_Biological_Process_2017","response to peptide hormone (GO:0043434)",0.0741882650255903,0.163642507443593,-170.553676989476,"STAT1"
"1055","GO_Biological_Process_2017","regulation of receptor activity (GO:0010469)",0.0741882650255903,0.163642507443593,-172.67733205275,"PRKCD"
"1057","GO_Biological_Process_2017","enzyme linked receptor protein signaling pathway (GO:0007167)",0.0741882650255903,0.163642507443593,-174.588348565151,"ERBB2"
"1060","GO_Biological_Process_2017","negative regulation of mitotic nuclear division (GO:0045839)",0.0741882650255903,0.163642507443593,-175.176710558086,"CHEK1"
"1065","GO_Biological_Process_2017","glycerophospholipid biosynthetic process (GO:0046474)",0.0741882650255903,0.163642507443593,-177.834754205443,"CPNE3"
"1069","GO_Biological_Process_2017","negative regulation of cell adhesion mediated by integrin (GO:0033629)",0.0741882650255903,0.163642507443593,-178.547334026392,"MUC1"
"1072","GO_Biological_Process_2017","replicative senescence (GO:0090399)",0.0741882650255903,0.163642507443593,-182.09315654652,"CHEK1"
"1076","GO_Biological_Process_2017","mast cell degranulation (GO:0043303)",0.0741882650255903,0.163642507443593,-184.435162207536,"S100A13"
"1078","GO_Biological_Process_2017","regulation of protein complex stability (GO:0061635)",0.0741882650255903,0.163642507443593,-189.260002706212,"HSPA8"
"1080","GO_Biological_Process_2017","positive regulation of IRE1-mediated unfolded protein response (GO:1903896)",0.0741882650255903,0.163642507443593,-189.457548388997,"BAX"
"1081","GO_Biological_Process_2017","positive regulation of ceramide biosynthetic process (GO:2000304)",0.0741882650255903,0.163642507443593,-190.297395893349,"PRKCD"
"1082","GO_Biological_Process_2017","response to vitamin D (GO:0033280)",0.0741882650255903,0.163642507443593,-190.359970142441,"SPP1"
"1085","GO_Biological_Process_2017","positive regulation of tumor necrosis factor biosynthetic process (GO:0042535)",0.0741882650255903,0.163642507443593,-192.608482354243,"HSPB1"
"1087","GO_Biological_Process_2017","protein localization to chromatin (GO:0071168)",0.0741882650255903,0.163642507443593,-194.096856405797,"PLK1"
"1091","GO_Biological_Process_2017","fructose 1,6-bisphosphate metabolic process (GO:0030388)",0.0741882650255903,0.163642507443593,-197.466475425181,"ALDOA"
"1092","GO_Biological_Process_2017","mannose metabolic process (GO:0006013)",0.0741882650255903,0.163642507443593,-198.149911901181,"PMM2"
"1095","GO_Biological_Process_2017","hyaluronan biosynthetic process (GO:0030213)",0.0741882650255903,0.163642507443593,-201.15576698403,"IL1B"
"1099","GO_Biological_Process_2017","queuosine biosynthetic process (GO:0008616)",0.0741882650255903,0.163642507443593,-207.838851260436,"TXNDC9"
"1102","GO_Biological_Process_2017","transcription from mitochondrial promoter (GO:0006390)",0.0741882650255903,0.163642507443593,-214.328585596142,"MRPL12"
"1109","GO_Biological_Process_2017","regulation of establishment of endothelial barrier (GO:1903140)",0.0741882650255903,0.163642507443593,-227.931470032755,"IL1B"
"1111","GO_Biological_Process_2017","histone H3-K4 demethylation (GO:0034720)",0.0741882650255903,0.163642507443593,-237.489560308748,"KDM5B"
"425","GO_Biological_Process_2017","lipid metabolic process (GO:0006629)",0.0742518866374014,0.163642507443593,-15.4233316968078,"CPNE3,PAFAH1B3,HSD17B10"
"413","GO_Biological_Process_2017","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)",0.0753688471476007,0.165701969031529,-13.919390238529,"CANT1,S100A13,HMOX1,IKBKE"
"625","GO_Biological_Process_2017","protein N-linked glycosylation via asparagine (GO:0018279)",0.0772576153548466,0.169444238507731,-33.7194644898841,"ST6GALNAC2,RPN1"
"545","GO_Biological_Process_2017","cytokinesis (GO:0000910)",0.0804612636897809,0.171684177734898,-25.520951419071,"PLK1,KIF20A"
"607","GO_Biological_Process_2017","RNA metabolic process (GO:0016070)",0.0804612636897809,0.171684177734898,-30.9530341193233,"POLR2I,POLR2K"
"619","GO_Biological_Process_2017","antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)",0.0804612636897809,0.171684177734898,-32.5904423540863,"HIST1H2BK,GAPDH"
"427","GO_Biological_Process_2017","transcription elongation from RNA polymerase II promoter (GO:0006368)",0.0822587851623859,0.171684177734898,-15.9153917718612,"CDK7,POLR2I,POLR2K"
"659","GO_Biological_Process_2017","angiogenesis (GO:0001525)",0.0822587851623859,0.171684177734898,-37.1217492224861,"XBP1,HMOX1,EPHB2"
"521","GO_Biological_Process_2017","toll-like receptor signaling pathway (GO:0002224)",0.0837055255031076,0.171684177734898,-23.6469618357343,"MAPKAPK2,CNPY3"
"883","GO_Biological_Process_2017","positive regulation of interleukin-2 biosynthetic process (GO:0045086)",0.0843294529402694,0.171684177734898,-89.9635906037897,"IL1B"
"903","GO_Biological_Process_2017","DNA replication checkpoint (GO:0000076)",0.0843294529402694,0.171684177734898,-100.121290571596,"CDC45"
"905","GO_Biological_Process_2017","kinetochore assembly (GO:0051382)",0.0843294529402694,0.171684177734898,-101.174426234574,"CENPE"
"914","GO_Biological_Process_2017","DNA topological change (GO:0006265)",0.0843294529402694,0.171684177734898,-103.705341445833,"TOP2A"
"917","GO_Biological_Process_2017","ketone body biosynthetic process (GO:0046951)",0.0843294529402694,0.171684177734898,-105.25130147464,"BDH1"
"923","GO_Biological_Process_2017","positive regulation of synapse maturation (GO:0090129)",0.0843294529402694,0.171684177734898,-106.259682751323,"CDC20"
"925","GO_Biological_Process_2017","cellular potassium ion homeostasis (GO:0030007)",0.0843294529402694,0.171684177734898,-107.116012325009,"ATP1B1"
"936","GO_Biological_Process_2017","ventricular septum development (GO:0003281)",0.0843294529402694,0.171684177734898,-112.478445942564,"GATA3"
"945","GO_Biological_Process_2017","negative regulation of microtubule polymerization (GO:0031115)",0.0843294529402694,0.171684177734898,-119.225044570713,"STMN1"
"947","GO_Biological_Process_2017","misfolded or incompletely synthesized protein catabolic process (GO:0006515)",0.0843294529402694,0.171684177734898,-120.835303264777,"STUB1"
"953","GO_Biological_Process_2017","actin crosslink formation (GO:0051764)",0.0843294529402694,0.171684177734898,-122.643183764418,"PLS1"
"954","GO_Biological_Process_2017","DNA damage induced protein phosphorylation (GO:0006975)",0.0843294529402694,0.171684177734898,-122.704655831042,"CHEK1"
"966","GO_Biological_Process_2017","regulation of mast cell degranulation (GO:0043304)",0.0843294529402694,0.171684177734898,-129.759294684319,"STXBP2"
"983","GO_Biological_Process_2017","positive regulation of catenin import into nucleus (GO:0035413)",0.0843294529402694,0.171684177734898,-135.46185358288,"BAMBI"
"1022","GO_Biological_Process_2017","positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)",0.0843294529402694,0.171684177734898,-152.248096564403,"BAX"
"1032","GO_Biological_Process_2017","vesicle targeting (GO:0006903)",0.0843294529402694,0.171684177734898,-159.692067498073,"YKT6"
"1036","GO_Biological_Process_2017","daunorubicin metabolic process (GO:0044597)",0.0843294529402694,0.171684177734898,-162.841484084838,"AKR7A2"
"1039","GO_Biological_Process_2017","doxorubicin metabolic process (GO:0044598)",0.0843294529402694,0.171684177734898,-163.755766815191,"AKR7A2"
"1044","GO_Biological_Process_2017","actin filament network formation (GO:0051639)",0.0843294529402694,0.171684177734898,-168.664178028802,"PLS1"
"1052","GO_Biological_Process_2017","proteasome assembly (GO:0043248)",0.0843294529402694,0.171684177734898,-172.016030340881,"PSMD4"
"1073","GO_Biological_Process_2017","adipose tissue development (GO:0060612)",0.0843294529402694,0.171684177734898,-182.667166321702,"XBP1"
"1074","GO_Biological_Process_2017","protein K6-linked ubiquitination (GO:0085020)",0.0843294529402694,0.171684177734898,-182.717018298407,"BRCA1"
"1077","GO_Biological_Process_2017","chromatin-mediated maintenance of transcription (GO:0048096)",0.0843294529402694,0.171684177734898,-188.138267291228,"CHEK1"
"1083","GO_Biological_Process_2017","intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631)",0.0843294529402694,0.171684177734898,-190.619743149346,"PRKCD"
"1090","GO_Biological_Process_2017","ionotropic glutamate receptor signaling pathway (GO:0035235)",0.0843294529402694,0.171684177734898,-196.753091411335,"CDK5R1"
"1108","GO_Biological_Process_2017","establishment of Golgi localization (GO:0051683)",0.0843294529402694,0.171684177734898,-224.359388203914,"CDC42"
"543","GO_Biological_Process_2017","negative regulation of inflammatory response (GO:0050728)",0.0869891369945159,0.17449884392538,-25.3480842252055,"PRKCD,GATA3"
"544","GO_Biological_Process_2017","cellular response to interferon-gamma (GO:0071346)",0.0869891369945159,0.17449884392538,-25.3628776836669,"EPRS,GAPDH"
"569","GO_Biological_Process_2017","regulation of cell growth (GO:0001558)",0.0869891369945159,0.17449884392538,-27.0843781810938,"KIF14,TMEM97"
"526","GO_Biological_Process_2017","protein autoubiquitination (GO:0051865)",0.090310856955739,0.17449884392538,-24.1624701527132,"STUB1,BRCA1"
"426","GO_Biological_Process_2017","phosphatidylinositol-mediated signaling (GO:0048015)",0.0906202806100274,0.17449884392538,-15.7639210839826,"ERBB3,ERBB2,IGF1R"
"486","GO_Biological_Process_2017","signal transduction (GO:0007165)",0.0915814288109361,0.17449884392538,-21.074717325451,"GRN,PRKCD,GATA3,IGF1R,NR2F6,INPP4B,ERBB3,IL1B,RPS6KA1,STMN1,ERBB2,RAC2,SFN,PAK4"
"751","GO_Biological_Process_2017","humoral immune response (GO:0006959)",0.0936694664224885,0.17449884392538,-51.3949653756711,"BCL2,PSMB10"
"845","GO_Biological_Process_2017","potassium ion import across plasma membrane (GO:1990573)",0.0943600576733056,0.17449884392538,-82.3606567891097,"ATP1B1"
"850","GO_Biological_Process_2017","negative regulation of telomere maintenance via telomere lengthening (GO:1904357)",0.0943600576733056,0.17449884392538,-83.1216965261785,"PARP1"
"858","GO_Biological_Process_2017","positive regulation of immunoglobulin secretion (GO:0051024)",0.0943600576733056,0.17449884392538,-84.3019047753506,"XBP1"
"860","GO_Biological_Process_2017","positive regulation of response to DNA damage stimulus (GO:2001022)",0.0943600576733056,0.17449884392538,-84.3212837996898,"PRKCD"
"861","GO_Biological_Process_2017","DNA ligation involved in DNA repair (GO:0051103)",0.0943600576733056,0.17449884392538,-84.3234096039921,"PARP1"
"862","GO_Biological_Process_2017","fatty acid homeostasis (GO:0055089)",0.0943600576733056,0.17449884392538,-84.5983200487599,"XBP1"
"881","GO_Biological_Process_2017","negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)",0.0943600576733056,0.17449884392538,-89.3773988691616,"PRKCD"
"886","GO_Biological_Process_2017","rRNA catabolic process (GO:0016075)",0.0943600576733056,0.17449884392538,-90.4909990988985,"EXOSC4"
"888","GO_Biological_Process_2017","membrane repolarization during cardiac muscle cell action potential (GO:0086013)",0.0943600576733056,0.17449884392538,-91.400844132305,"ATP1B1"
"889","GO_Biological_Process_2017","neutrophil activation (GO:0042119)",0.0943600576733056,0.17449884392538,-91.844652894853,"PRKCD"
"920","GO_Biological_Process_2017","protein maturation (GO:0051604)",0.0943600576733056,0.17449884392538,-105.722285181507,"STUB1"
"926","GO_Biological_Process_2017","negative regulation of smooth muscle cell migration (GO:0014912)",0.0943600576733056,0.17449884392538,-107.189381660415,"TRIB1"
"944","GO_Biological_Process_2017","cell cycle checkpoint (GO:0000075)",0.0943600576733056,0.17449884392538,-118.607396400028,"CCNE2"
"948","GO_Biological_Process_2017","endoderm formation (GO:0001706)",0.0943600576733056,0.17449884392538,-121.041729682504,"DUSP4"
"961","GO_Biological_Process_2017","membrane repolarization (GO:0086009)",0.0943600576733056,0.17449884392538,-126.931677804097,"ATP1B1"
"979","GO_Biological_Process_2017","apoptotic mitochondrial changes (GO:0008637)",0.0943600576733056,0.17449884392538,-134.398225738719,"BAX"
"985","GO_Biological_Process_2017","negative regulation of transcription by competitive promoter binding (GO:0010944)",0.0943600576733056,0.17449884392538,-136.683285690186,"MUC1"
"986","GO_Biological_Process_2017","ATF6-mediated unfolded protein response (GO:0036500)",0.0943600576733056,0.17449884392538,-136.84743095585,"XBP1"
"987","GO_Biological_Process_2017","spinal cord development (GO:0021510)",0.0943600576733056,0.17449884392538,-137.135654092347,"SOX4"
"990","GO_Biological_Process_2017","cell fate determination (GO:0001709)",0.0943600576733056,0.17449884392538,-138.222110499831,"GATA3"
"996","GO_Biological_Process_2017","negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)",0.0943600576733056,0.17449884392538,-140.865633424954,"BRCA1"
"998","GO_Biological_Process_2017","mitotic G1 DNA damage checkpoint (GO:0031571)",0.0943600576733056,0.17449884392538,-142.065844218338,"CCND1"
"1001","GO_Biological_Process_2017","cytoplasmic sequestering of transcription factor (GO:0042994)",0.0943600576733056,0.17449884392538,-144.19710949037,"NFKBIE"
"1008","GO_Biological_Process_2017","positive regulation of lipid storage (GO:0010884)",0.0943600576733056,0.17449884392538,-146.861058501579,"IKBKE"
"1015","GO_Biological_Process_2017","T cell homeostasis (GO:0043029)",0.0943600576733056,0.17449884392538,-148.940733275713,"PMAIP1"
"1016","GO_Biological_Process_2017","proteasomal protein catabolic process (GO:0010498)",0.0943600576733056,0.17449884392538,-148.963429734625,"PMAIP1"
"1019","GO_Biological_Process_2017","attachment of spindle microtubules to kinetochore (GO:0008608)",0.0943600576733056,0.17449884392538,-151.813841935852,"AURKB"
"1020","GO_Biological_Process_2017","mitochondrial fragmentation involved in apoptotic process (GO:0043653)",0.0943600576733056,0.17449884392538,-152.076506895173,"BAX"
"1024","GO_Biological_Process_2017","mammary gland development (GO:0030879)",0.0943600576733056,0.17449884392538,-155.082481111035,"TGFB3"
"1030","GO_Biological_Process_2017","regulation of microtubule-based process (GO:0032886)",0.0943600576733056,0.17449884392538,-158.547770009129,"ERBB2"
"1031","GO_Biological_Process_2017","negative regulation of hydrogen peroxide-induced cell death (GO:1903206)",0.0943600576733056,0.17449884392538,-159.156172989332,"PYCR1"
"1041","GO_Biological_Process_2017","regulation of transcription from RNA polymerase III promoter (GO:0006359)",0.0943600576733056,0.17449884392538,-163.793347472485,"BRCA1"
"1046","GO_Biological_Process_2017","regulation of dendritic spine morphogenesis (GO:0061001)",0.0943600576733056,0.17449884392538,-169.385887818517,"CDK5R1"
"1049","GO_Biological_Process_2017","regulation of catalytic activity (GO:0050790)",0.0943600576733056,0.17449884392538,-170.262532659351,"PARP1"
"1056","GO_Biological_Process_2017","viral RNA genome replication (GO:0039694)",0.0943600576733056,0.17449884392538,-172.924294910785,"CDC42"
"1058","GO_Biological_Process_2017","pharyngeal system development (GO:0060037)",0.0943600576733056,0.17449884392538,-174.767837936854,"GATA3"
"1067","GO_Biological_Process_2017","response to osmotic stress (GO:0006970)",0.0943600576733056,0.17449884392538,-178.124301688908,"MAP7"
"1084","GO_Biological_Process_2017","negative regulation of cell motility (GO:2000146)",0.0943600576733056,0.17449884392538,-191.057954129076,"GATA3"
"446","GO_Biological_Process_2017","protein homooligomerization (GO:0051260)",0.094929035524323,0.175194236292856,-17.978413949835,"BAX,HMOX1,IKBKE"
"574","GO_Biological_Process_2017","negative regulation of translation (GO:0017148)",0.0970637683229048,0.178501999041511,-27.5455521733504,"EPRS,GAPDH"
"437","GO_Biological_Process_2017","response to virus (GO:0009615)",0.0971145237076064,0.178501999041511,-17.3766601490941,"STMN1,HSPB1,GATA3"
"454","GO_Biological_Process_2017","membrane organization (GO:0061024)",0.0989490323353212,0.179672489315432,-18.3698911705608,"HSPA8,TRAPPC6A,RAB31,CLTC,SFN"
"439","GO_Biological_Process_2017","skeletal system development (GO:0001501)",0.103792318735468,0.179672489315432,-17.4930970001237,"COL1A1,EBP,SOX4"
"538","GO_Biological_Process_2017","positive regulation of protein ubiquitination (GO:0031398)",0.103954768744218,0.179672489315432,-25.1145331197916,"STUB1,BRCA1"
"656","GO_Biological_Process_2017","cholesterol homeostasis (GO:0042632)",0.103954768744218,0.179672489315432,-36.5263699552238,"XBP1,TMEM97"
"780","GO_Biological_Process_2017","low-density lipoprotein particle receptor catabolic process (GO:0032802)",0.104281279591666,0.179672489315432,-60.6563493590616,"CLTC"
"826","GO_Biological_Process_2017","extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)",0.104281279591666,0.179672489315432,-74.6415932241499,"ERBB3"
"830","GO_Biological_Process_2017","positive regulation of transcription from RNA polymerase III promoter (GO:0045945)",0.104281279591666,0.179672489315432,-76.0984579087782,"ERBB2"
"834","GO_Biological_Process_2017","regulation of response to DNA damage stimulus (GO:2001020)",0.104281279591666,0.179672489315432,-77.6977597761795,"IER3"
"838","GO_Biological_Process_2017","relaxation of cardiac muscle (GO:0055119)",0.104281279591666,0.179672489315432,-80.0392411558564,"ATP1B1"
"844","GO_Biological_Process_2017","embryonic skeletal system development (GO:0048706)",0.104281279591666,0.179672489315432,-82.2200785401373,"COL1A1"
"852","GO_Biological_Process_2017","regulation of filopodium assembly (GO:0051489)",0.104281279591666,0.179672489315432,-83.6426399341251,"CDC42"
"859","GO_Biological_Process_2017","positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)",0.104281279591666,0.179672489315432,-84.3174260309458,"IL1B"
"864","GO_Biological_Process_2017","activation of cysteine-type endopeptidase activity (GO:0097202)",0.104281279591666,0.179672489315432,-84.8765700084431,"BAD"
"869","GO_Biological_Process_2017","regulation of lamellipodium assembly (GO:0010591)",0.104281279591666,0.179672489315432,-85.2884381664043,"CDC42"
"884","GO_Biological_Process_2017","insulin-like growth factor receptor signaling pathway (GO:0048009)",0.104281279591666,0.179672489315432,-90.0114741750562,"IGF1R"
"897","GO_Biological_Process_2017","defense response to fungus (GO:0050832)",0.104281279591666,0.179672489315432,-95.8986650324087,"GAPDH"
"927","GO_Biological_Process_2017","cellular sodium ion homeostasis (GO:0006883)",0.104281279591666,0.179672489315432,-107.360866362444,"ATP1B1"
"952","GO_Biological_Process_2017","positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)",0.104281279591666,0.179672489315432,-122.571251578587,"PMAIP1"
"958","GO_Biological_Process_2017","negative regulation of reactive oxygen species metabolic process (GO:2000378)",0.104281279591666,0.179672489315432,-126.804062606099,"BRCA1"
