"","database","category","pval","qval","Combined Score","genes"
"384","GO_Biological_Process_2017","activation of phospholipase C activity (GO:0007202)",0.0707282921078187,0.0968958639868508,-37.3091554041216,"EGFR"
"402","GO_Biological_Process_2017","positive regulation of smooth muscle cell proliferation (GO:0048661)",0.0707282921078187,0.0968958639868508,-40.0454737768888,"EDN1"
"404","GO_Biological_Process_2017","JAK-STAT cascade (GO:0007259)",0.0707282921078187,0.0968958639868508,-40.8955720361991,"GHR"
"428","GO_Biological_Process_2017","learning (GO:0007612)",0.0707282921078187,0.0968958639868508,-43.5730648097299,"FYN"
"437","GO_Biological_Process_2017","glutamate secretion (GO:0014047)",0.0707282921078187,0.0968958639868508,-44.3937941003753,"STXBP1"
"286","GO_Biological_Process_2017","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)",0.0724008230213601,0.09865818817044,-12.0163813448787,"CASP10,CFLAR"
"291","GO_Biological_Process_2017","protein autophosphorylation (GO:0046777)",0.0724008230213601,0.09865818817044,-12.3704995281954,"KIT,EGFR"
"386","GO_Biological_Process_2017","negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)",0.0735659760397663,0.0986672277068781,-37.5001421089787,"CFLAR"
"394","GO_Biological_Process_2017","positive regulation of cell differentiation (GO:0045597)",0.0735659760397663,0.0986672277068781,-38.6835811897,"JUN"
"397","GO_Biological_Process_2017","positive regulation of interleukin-8 production (GO:0032757)",0.0735659760397663,0.0986672277068781,-39.2539323448312,"TLR4"
"400","GO_Biological_Process_2017","cell fate commitment (GO:0045165)",0.0735659760397663,0.0986672277068781,-39.7169045300189,"PPARG"
"421","GO_Biological_Process_2017","negative regulation of osteoblast differentiation (GO:0045668)",0.0735659760397663,0.0986672277068781,-43.1197026608082,"NOTCH1"
"469","GO_Biological_Process_2017","positive regulation of DNA repair (GO:0045739)",0.0735659760397663,0.0986672277068781,-48.5488668569759,"EGFR"
"297","GO_Biological_Process_2017","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",0.0750080298977531,0.100337966695685,-12.9135872128257,"PDGFA,EGFR"
"298","GO_Biological_Process_2017","blood coagulation (GO:0007596)",0.0758837846833426,0.10035453632506,-13.3359791120781,"PROS1,FYN"
"368","GO_Biological_Process_2017","determination of left/right symmetry (GO:0007368)",0.0763951362631083,0.10035453632506,-32.4310486353217,"NOTCH1"
"370","GO_Biological_Process_2017","protein destabilization (GO:0031648)",0.0763951362631083,0.10035453632506,-32.7448416641714,"SNCA"
"381","GO_Biological_Process_2017","endodermal cell differentiation (GO:0035987)",0.0763951362631083,0.10035453632506,-36.5924807835277,"LAMA3"
"382","GO_Biological_Process_2017","phosphatidylinositol 3-kinase signaling (GO:0014065)",0.0763951362631083,0.10035453632506,-37.141407545277,"EDN1"
"395","GO_Biological_Process_2017","regulation of heart contraction (GO:0008016)",0.0763951362631083,0.10035453632506,-38.7356687845528,"TBX2"
"413","GO_Biological_Process_2017","phosphatidylethanolamine acyl-chain remodeling (GO:0036152)",0.0763951362631083,0.10035453632506,-42.3612130188459,"PLA2G4A"
"371","GO_Biological_Process_2017","positive regulation of interferon-gamma production (GO:0032729)",0.0792157979528852,0.101962903662278,-33.0054571974244,"TLR4"
"374","GO_Biological_Process_2017","neuron development (GO:0048666)",0.0792157979528852,0.101962903662278,-33.5558173534917,"GLI2"
"379","GO_Biological_Process_2017","erythrocyte differentiation (GO:0030218)",0.0792157979528852,0.101962903662278,-36.0938903400752,"KIT"
"385","GO_Biological_Process_2017","negative regulation of BMP signaling pathway (GO:0030514)",0.0792157979528852,0.101962903662278,-37.4747746643416,"NOTCH1"
"388","GO_Biological_Process_2017","phosphatidylcholine acyl-chain remodeling (GO:0036151)",0.0792157979528852,0.101962903662278,-37.5355705527858,"PLA2G4A"
"399","GO_Biological_Process_2017","negative regulation of tumor necrosis factor production (GO:0032720)",0.0792157979528852,0.101962903662278,-39.6767026086529,"TLR4"
"407","GO_Biological_Process_2017","positive regulation of fibroblast proliferation (GO:0048146)",0.0792157979528852,0.101962903662278,-41.4428503537215,"PDGFA"
"427","GO_Biological_Process_2017","regulation of defense response to virus by virus (GO:0050690)",0.0792157979528852,0.101962903662278,-43.5037084037186,"FYN"
"356","GO_Biological_Process_2017","positive regulation of tumor necrosis factor production (GO:0032760)",0.0820279862271753,0.104529428833134,-29.0253769949591,"TLR4"
"376","GO_Biological_Process_2017","cellular response to ionizing radiation (GO:0071479)",0.0820279862271753,0.104529428833134,-33.8273610465386,"GADD45A"
"396","GO_Biological_Process_2017","TRIF-dependent toll-like receptor signaling pathway (GO:0035666)",0.0820279862271753,0.104529428833134,-38.8430232773804,"TLR4"
"406","GO_Biological_Process_2017","regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)",0.0820279862271753,0.104529428833134,-41.2228733837029,"RGS2"
"353","GO_Biological_Process_2017","extrinsic apoptotic signaling pathway (GO:0097191)",0.0848317261064274,0.107299534753427,-28.9258370570069,"FAS"
"361","GO_Biological_Process_2017","MyD88-dependent toll-like receptor signaling pathway (GO:0002755)",0.0848317261064274,0.107299534753427,-30.4484540832605,"TLR4"
"375","GO_Biological_Process_2017","negative regulation of MAP kinase activity (GO:0043407)",0.0848317261064274,0.107299534753427,-33.7611157586539,"RGS2"
"366","GO_Biological_Process_2017","regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)",0.0876270425474072,0.110018227866646,-32.004658399293,"GADD45A"
"369","GO_Biological_Process_2017","smoothened signaling pathway (GO:0007224)",0.0876270425474072,0.110018227866646,-32.6361614468034,"GLI2"
"380","GO_Biological_Process_2017","response to cytokine (GO:0034097)",0.0876270425474072,0.110018227866646,-36.1282942286649,"JUN"
"362","GO_Biological_Process_2017","adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)",0.090413960449133,0.112962185304418,-30.7077463428444,"GNAI1"
"365","GO_Biological_Process_2017","endosome organization (GO:0007032)",0.090413960449133,0.112962185304418,-31.9743064247223,"DNM1"
"367","GO_Biological_Process_2017","positive regulation of epithelial cell proliferation (GO:0050679)",0.0931925046161791,0.116149682582604,-32.4018182610493,"EGFR"
"349","GO_Biological_Process_2017","glutathione metabolic process (GO:0006749)",0.0959626997879431,0.118161300220817,-27.8889768902645,"GSTM2"
"357","GO_Biological_Process_2017","membrane fusion (GO:0061025)",0.0959626997879431,0.118161300220817,-29.1109783316894,"DNM1"
"360","GO_Biological_Process_2017","positive regulation of cytokinesis (GO:0032467)",0.0959626997879431,0.118161300220817,-29.6603540778751,"CDC25B"
"372","GO_Biological_Process_2017","activation of adenylate cyclase activity (GO:0007190)",0.0959626997879431,0.118161300220817,-33.125496787583,"ADRB2"
"373","GO_Biological_Process_2017","epithelial to mesenchymal transition (GO:0001837)",0.0959626997879431,0.118161300220817,-33.3599612504556,"NOTCH1"
"344","GO_Biological_Process_2017","endosome to lysosome transport (GO:0008333)",0.0987245706390785,0.1209790302076,-26.8773894953526,"ADRB2"
"364","GO_Biological_Process_2017","receptor internalization (GO:0031623)",0.0987245706390785,0.1209790302076,-31.1953445287392,"SNCA"
"342","GO_Biological_Process_2017","hemopoiesis (GO:0030097)",0.101478141765503,0.123465072481362,-26.5062913102652,"KIT"
"345","GO_Biological_Process_2017","T cell activation (GO:0042110)",0.101478141765503,0.123465072481362,-27.2272248694094,"FYN"
"377","GO_Biological_Process_2017","calcium-mediated signaling (GO:0019722)",0.101478141765503,0.123465072481362,-33.844064307996,"EDN1"
"341","GO_Biological_Process_2017","negative regulation of ERK1 and ERK2 cascade (GO:0070373)",0.10422343770909,0.126204210116932,-25.3980213289685,"TLR4"
"363","GO_Biological_Process_2017","wound healing (GO:0042060)",0.10422343770909,0.126204210116932,-30.8758339637703,"PDGFA"
"340","GO_Biological_Process_2017","cellular response to amino acid starvation (GO:0034198)",0.106960482900669,0.129212309130596,-25.0504974759869,"FAS"
"338","GO_Biological_Process_2017","positive regulation of inflammatory response (GO:0050729)",0.109689301744756,0.131885254568401,-24.3051259280524,"TLR4"
"343","GO_Biological_Process_2017","regulation of actin cytoskeleton organization (GO:0032956)",0.109689301744756,0.131885254568401,-26.7021568848855,"PDGFA"
"295","GO_Biological_Process_2017","cellular protein metabolic process (GO:0044267)",0.1103821415005,0.132406747198957,-12.8900838938775,"IGFBP3,SNCA"
"358","GO_Biological_Process_2017","phosphatidic acid biosynthetic process (GO:0006654)",0.112409918544574,0.134523345143506,-29.4966664817382,"PLA2G4A"
"335","GO_Biological_Process_2017","chromatin organization (GO:0006325)",0.11512235755326,0.136808196999339,-23.0000603951688,"SATB1"
"339","GO_Biological_Process_2017","negative regulation of protein phosphorylation (GO:0001933)",0.11512235755326,0.136808196999339,-24.7410873490538,"IGFBP3"
"352","GO_Biological_Process_2017","actin cytoskeleton reorganization (GO:0031532)",0.11512235755326,0.136808196999339,-28.7583394447407,"KIT"
"337","GO_Biological_Process_2017","neurotransmitter secretion (GO:0007269)",0.117826642932236,0.139697017490424,-23.4046304913615,"STXBP1"
"328","GO_Biological_Process_2017","defense response to Gram-negative bacterium (GO:0050829)",0.120522798792226,0.141905875997298,-21.7807118361963,"TLR4"
"354","GO_Biological_Process_2017","kidney development (GO:0001822)",0.120522798792226,0.141905875997298,-29.0068348888329,"GLI2"
"355","GO_Biological_Process_2017","positive regulation of endothelial cell migration (GO:0010595)",0.120522798792226,0.141905875997298,-29.0223674663922,"EDN1"
"289","GO_Biological_Process_2017","leukocyte migration (GO:0050900)",0.122325314171652,0.143697093199343,-12.3287651218927,"PROS1,FYN"
"331","GO_Biological_Process_2017","fat cell differentiation (GO:0045444)",0.12321084916404,0.144074928885182,-22.0260638204269,"CEBPA"
"336","GO_Biological_Process_2017","phospholipid metabolic process (GO:0006644)",0.12321084916404,0.144074928885182,-23.1662560058441,"PLA2G4A"
"325","GO_Biological_Process_2017","toll-like receptor signaling pathway (GO:0002224)",0.125890818004403,0.146205018182386,-20.9469170759922,"TLR4"
"329","GO_Biological_Process_2017","cell chemotaxis (GO:0060326)",0.125890818004403,0.146205018182386,-21.8434675630802,"KIT"
"333","GO_Biological_Process_2017","regulation of blood pressure (GO:0008217)",0.125890818004403,0.146205018182386,-22.3966216789883,"PPARG"
"330","GO_Biological_Process_2017","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)",0.128562729211913,0.148296963041281,-21.974894198056,"SNCA"
"350","GO_Biological_Process_2017","regulation of circadian rhythm (GO:0042752)",0.128562729211913,0.148296963041281,-27.9827851164104,"PPARG"
"359","GO_Biological_Process_2017","inositol phosphate metabolic process (GO:0043647)",0.128562729211913,0.148296963041281,-29.6427311870213,"INPP1"
"321","GO_Biological_Process_2017","SMAD protein signal transduction (GO:0060395)",0.131226606615443,0.150689429169644,-19.7565143379584,"JUN"
"324","GO_Biological_Process_2017","Notch signaling pathway (GO:0007219)",0.131226606615443,0.150689429169644,-20.5460296125079,"NOTCH1"
"327","GO_Biological_Process_2017","negative regulation of angiogenesis (GO:0016525)",0.133882473951755,0.153394493698088,-21.2431380224933,"HOXA5"
"318","GO_Biological_Process_2017","chemokine-mediated signaling pathway (GO:0070098)",0.136530354927399,0.15503780303978,-19.0545963198647,"CXCL2"
"320","GO_Biological_Process_2017","I-kappaB kinase/NF-kappaB signaling (GO:0007249)",0.136530354927399,0.15503780303978,-19.4127926431643,"TLR4"
"322","GO_Biological_Process_2017","generation of precursor metabolites and energy (GO:0006091)",0.136530354927399,0.15503780303978,-19.9416572534255,"CEBPA"
"326","GO_Biological_Process_2017","negative regulation of translation (GO:0017148)",0.136530354927399,0.15503780303978,-20.9696218804084,"IGF2BP2"
"317","GO_Biological_Process_2017","canonical Wnt signaling pathway (GO:0060070)",0.141802252163659,0.159957948908674,-18.9587338970482,"EGF"
"319","GO_Biological_Process_2017","positive regulation of protein ubiquitination (GO:0031398)",0.141802252163659,0.159957948908674,-19.2337505873468,"ADRB2"
"348","GO_Biological_Process_2017","negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)",0.141802252163659,0.159957948908674,-27.6102812657002,"TGFBR2"
"315","GO_Biological_Process_2017","positive regulation of JNK cascade (GO:0046330)",0.144426315457103,0.161846156137237,-17.8949216486959,"GADD45A"
"323","GO_Biological_Process_2017","neutrophil chemotaxis (GO:0030593)",0.144426315457103,0.161846156137237,-20.0991067444434,"EDN1"
"351","GO_Biological_Process_2017","protein localization to plasma membrane (GO:0072659)",0.144426315457103,0.161846156137237,-28.1675309909615,"STXBP1"
"316","GO_Biological_Process_2017","cellular response to insulin stimulus (GO:0032869)",0.149650788427246,0.16733381375563,-18.3490023177089,"PPARG"
"310","GO_Biological_Process_2017","epithelial cell differentiation (GO:0030855)",0.152251244735699,0.169499751764579,-16.9467507696215,"PPARG"
"347","GO_Biological_Process_2017","single organismal cell-cell adhesion (GO:0016337)",0.152251244735699,0.169499751764579,-27.5100599987367,"EGFR"
"313","GO_Biological_Process_2017","RNA processing (GO:0006396)",0.154843878543056,0.17163822545662,-17.3901045047331,"RBM6"
"314","GO_Biological_Process_2017","positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)",0.154843878543056,0.17163822545662,-17.7263481288404,"CEBPA"
"311","GO_Biological_Process_2017","Ras protein signal transduction (GO:0007265)",0.157428713012613,0.174125697726072,-17.058020790154,"JUN"
"308","GO_Biological_Process_2017","positive regulation of peptidyl-serine phosphorylation (GO:0033138)",0.160005771199834,0.175834299103473,-16.3270290394142,"SNCA"
"309","GO_Biological_Process_2017","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)",0.160005771199834,0.175834299103473,-16.7293816931491,"GHR"
"312","GO_Biological_Process_2017","calcium ion transport (GO:0006816)",0.160005771199834,0.175834299103473,-17.1823993418833,"FYN"
"300","GO_Biological_Process_2017","regulation of transcription, DNA-templated (GO:0006355)",0.162334865240216,0.178010978836375,-13.6158555407696,"NOTCH1,DMTF1,PAK6"
"293","GO_Biological_Process_2017","intracellular signal transduction (GO:0035556)",0.164117952859746,0.179580886319765,-12.4900108197912,"SH3BP5,FYN"
"304","GO_Biological_Process_2017","positive regulation of cell growth (GO:0030307)",0.170236700297131,0.185087135854966,-15.4578189587071,"EGFR"
"305","GO_Biological_Process_2017","regulation of cell cycle (GO:0051726)",0.170236700297131,0.185087135854966,-15.4830175715405,"JUN"
"346","GO_Biological_Process_2017","peptidyl-threonine phosphorylation (GO:0018107)",0.170236700297131,0.185087135854966,-27.337780941408,"TGFBR2"
"306","GO_Biological_Process_2017","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.172775220852504,0.187051139524639,-16.0384794488197,"GADD45A"
"307","GO_Biological_Process_2017","animal organ morphogenesis (GO:0009887)",0.172775220852504,0.187051139524639,-16.1781361077632,"PDGFA"
"303","GO_Biological_Process_2017","endocytosis (GO:0006897)",0.177829366836743,0.192115869880709,-14.261032564929,"DNM1"
"302","GO_Biological_Process_2017","T cell costimulation (GO:0031295)",0.185353686106407,0.199822222785599,-13.9022124611959,"FYN"
"301","GO_Biological_Process_2017","epidermis development (GO:0008544)",0.190332227286244,0.204757406617412,-13.6308820867352,"LAMA3"
"296","GO_Biological_Process_2017","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)",0.197743976512099,0.212283974785047,-12.8909562751645,"FYN"
"294","GO_Biological_Process_2017","cellular response to tumor necrosis factor (GO:0071356)",0.202648025292982,0.216638370135385,-12.5941715625595,"ZFP36"
"299","GO_Biological_Process_2017","transcription, DNA-templated (GO:0006351)",0.202648025292982,0.216638370135385,-13.5803042074774,"CEBPA"
"283","GO_Biological_Process_2017","chemotaxis (GO:0006935)",0.205088980330462,0.218790123066526,-11.6504742880886,"CXCL2"
"292","GO_Biological_Process_2017","extracellular matrix disassembly (GO:0022617)",0.207522584967996,0.220925085247179,-12.4525119677016,"LAMA3"
"288","GO_Biological_Process_2017","cellular response to oxidative stress (GO:0034599)",0.209948860931623,0.223043384482452,-12.3245049333638,"SNCA"
"278","GO_Biological_Process_2017","positive regulation of cytosolic calcium ion concentration (GO:0007204)",0.221971068221354,0.23532617398571,-11.3104237533786,"EDN1"
"277","GO_Biological_Process_2017","brain development (GO:0007420)",0.226729405249561,0.239873138887216,-11.2522108854912,"TGFBR2"
"284","GO_Biological_Process_2017","actin cytoskeleton organization (GO:0030036)",0.231459115042964,0.244371090468915,-11.6552352872952,"PDGFA"
"666","GO_Cellular_Component_2017","receptor complex (GO:0043235)",1.83156341423131e-06,0.000150188199966967,41.4804466859637,"GHR,NOTCH1,EGF,ADRB2,EGFR,TGFBR2"
"667","GO_Cellular_Component_2017","membrane raft (GO:0045121)",2.76309419981024e-05,0.0011328686219222,33.8570869723847,"FAS,FYN,CBLB,EGFR,TGFBR2"
"686","GO_Cellular_Component_2017","CD95 death-inducing signaling complex (GO:0031265)",9.096581787577e-05,0.00223336051304889,4.2536078371787,"CASP10,FAS"
"675","GO_Cellular_Component_2017","death-inducing signaling complex (GO:0031264)",0.000136180519088347,0.00223336051304889,11.4416924674962,"FAS,CFLAR"
"680","GO_Cellular_Component_2017","ripoptosome (GO:0097342)",0.000136180519088347,0.00223336051304889,8.83296494968234,"CASP10,CFLAR"
"668","GO_Cellular_Component_2017","clathrin-coated vesicle membrane (GO:0030665)",0.000164817558884019,0.00225250663808159,21.4745469788169,"EGF,ADRB2,EGFR"
"673","GO_Cellular_Component_2017","cell cortex region (GO:0099738)",0.000494443410176604,0.0057920513763545,13.14336165995,"EPB41L2,GNAI1"
"669","GO_Cellular_Component_2017","platelet alpha granule lumen (GO:0031093)",0.00112555129392122,0.0115369007626925,18.4284816375431,"EGF,PROS1,PDGFA"
"670","GO_Cellular_Component_2017","P-body (GO:0000932)",0.00238509758398049,0.0217308890984889,16.5234425806578,"PAN2,GHR,ZFP36"
"677","GO_Cellular_Component_2017","RNA polymerase II transcription factor complex (GO:0090575)",0.00427909135953583,0.0350885491481938,11.1955284147122,"CEBPA,PPARG"
"676","GO_Cellular_Component_2017","stress fiber (GO:0001725)",0.00599418574381357,0.0446839300902466,11.3302876077264,"PXN,MYLK"
"672","GO_Cellular_Component_2017","endosome membrane (GO:0010008)",0.00813773629876138,0.0556078647082027,14.1054398985743,"ADRB2,TLR4,EGFR"
"679","GO_Cellular_Component_2017","lipid particle (GO:0005811)",0.0135553909407237,0.0776886706156636,9.97278483076611,"PLA2G4A,HSD17B11"
"745","GO_Cellular_Component_2017","spectrin (GO:0008091)",0.0151587649981783,0.0776886706156636,-18.2894918195811,"EPB41L2"
"746","GO_Cellular_Component_2017","polar microtubule (GO:0005827)",0.0151587649981783,0.0776886706156636,-24.3771466927498,"KLHL21"
"747","GO_Cellular_Component_2017","transcription factor AP-1 complex (GO:0035976)",0.0151587649981783,0.0776886706156636,-27.0181881098366,"JUN"
"744","GO_Cellular_Component_2017","lipopolysaccharide receptor complex (GO:0046696)",0.0181632818947233,0.0862471165036268,-15.9827171286391,"TLR4"
"674","GO_Cellular_Component_2017","endosome (GO:0005768)",0.0189322938666498,0.0862471165036268,11.7777386409266,"FYN,ADRB2,EGFR"
"671","GO_Cellular_Component_2017","focal adhesion (GO:0005925)",0.0230581206725128,0.098995703462039,14.6851212881235,"CSRP1,EPB41L2,PXN,EGFR"
"743","GO_Cellular_Component_2017","RISC-loading complex (GO:0070578)",0.0241452935273266,0.098995703462039,-9.576701724844,"ZFP36"
"741","GO_Cellular_Component_2017","AP-2 adaptor complex (GO:0030122)",0.0360019704611349,0.129505270654302,-0.993714026295573,"EGFR"
"681","GO_Cellular_Component_2017","Golgi lumen (GO:0005796)",0.0360710539449312,0.129505270654302,7.17659425394096,"PROS1,PDGFA"
"738","GO_Cellular_Component_2017","inclusion body (GO:0016234)",0.0389439296276399,0.129505270654302,-0.606797827231388,"SNCA"
"740","GO_Cellular_Component_2017","platelet alpha granule (GO:0031091)",0.0389439296276399,0.129505270654302,-0.830719097437867,"STXBP1"
"683","GO_Cellular_Component_2017","lamellipodium (GO:0030027)",0.0394833142238725,0.129505270654302,6.56486437015798,"PXN,MYLK"
"678","GO_Cellular_Component_2017","nuclear body (GO:0016604)",0.0425105377766434,0.134071696064798,10.0242876405947,"SATB1,FAS,MAMLD1"
"742","GO_Cellular_Component_2017","CCR4-NOT complex (GO:0030014)",0.0477169216260695,0.143142905405119,-1.13800898291811,"ZFP36"
"731","GO_Cellular_Component_2017","exosome (RNase complex) (GO:0000178)",0.050623710448152,0.143142905405119,-0.214417283175049,"ZFP36"
"735","GO_Cellular_Component_2017","platelet alpha granule membrane (GO:0031092)",0.050623710448152,0.143142905405119,-0.30970900326473,"SNCA"
"739","GO_Cellular_Component_2017","nuclear euchromatin (GO:0005719)",0.0535217714874276,0.145623364346993,-0.714066712168739,"JUN"
"684","GO_Cellular_Component_2017","external side of plasma membrane (GO:0009897)",0.055052735301912,0.145623364346993,5.65479704611472,"TLR4,TGFBR2"
"734","GO_Cellular_Component_2017","heterotrimeric G-protein complex (GO:0005834)",0.0621638452044079,0.159294853336295,-0.284701189144256,"GNAI1"
"733","GO_Cellular_Component_2017","ciliary base (GO:0097546)",0.0650272520516232,0.161582868734336,-0.262794048719125,"GLI2"
"729","GO_Cellular_Component_2017","sarcoplasmic reticulum (GO:0016529)",0.0678820592239992,0.163715554599057,-0.131877073250327,"GSTM2"
"696","GO_Cellular_Component_2017","microtubule associated complex (GO:0005875)",0.0735659760397663,0.167566945423912,0.386492117230979,"PXN"
"703","GO_Cellular_Component_2017","nuclear chromosome (GO:0000228)",0.0735659760397663,0.167566945423912,0.231369966337381,"JUN"
"736","GO_Cellular_Component_2017","intrinsic component of plasma membrane (GO:0031226)",0.0763951362631083,0.169308139826348,-0.326139996016438,"TLR4"
"725","GO_Cellular_Component_2017","basement membrane (GO:0005604)",0.0848317261064274,0.183057935282291,-0.0470882001503781,"LAMA3"
"726","GO_Cellular_Component_2017","cleavage furrow (GO:0032154)",0.0876270425474072,0.184241474074036,-0.0734145408938786,"MYLK"
"728","GO_Cellular_Component_2017","microvillus (GO:0005902)",0.090413960449133,0.184818643025793,-0.0894411352792332,"PDGFA"
"682","GO_Cellular_Component_2017","Golgi membrane (GO:0000139)",0.0924093215128964,0.184818643025793,6.62912551664028,"NOTCH1,PROS1,PDGFA"
"687","GO_Cellular_Component_2017","lysosome (GO:0005764)",0.094994851385039,0.18546613841841,3.86923766813025,"ADRB2,SNCA"
"730","GO_Cellular_Component_2017","COP9 signalosome (GO:0008180)",0.0987245706390785,0.188265460288475,-0.148695752685591,"EPB41L2"
"737","GO_Cellular_Component_2017","cytoplasmic side of plasma membrane (GO:0009898)",0.101478141765503,0.189118355108438,-0.460153407003673,"RGS2"
"732","GO_Cellular_Component_2017","cytoplasmic stress granule (GO:0010494)",0.109689301744756,0.199878283179333,-0.245033413853973,"ZFP36"
"706","GO_Cellular_Component_2017","ciliary tip (GO:0097542)",0.12321084916404,0.215521918468335,0.218192629736301,"GLI2"
"685","GO_Cellular_Component_2017","centrosome (GO:0005813)",0.12353085570746,0.215521918468335,5.10449844210835,"MAMLD1,GNAI1,CDC25B"
"723","GO_Cellular_Component_2017","mitochondrial membrane (GO:0031966)",0.128562729211913,0.219519394196995,-0.0450611368296672,"DNM1"
"721","GO_Cellular_Component_2017","caveola (GO:0005901)",0.131226606615443,0.219519394196995,-0.0211855776662739,"TGFBR2"
"724","GO_Cellular_Component_2017","mitochondrial respiratory chain complex I (GO:0005747)",0.136530354927399,0.219519394196995,-0.0454396037978282,"SNCA"
"727","GO_Cellular_Component_2017","cell cortex (GO:0005938)",0.136530354927399,0.219519394196995,-0.0768063647621434,"SNCA"
"697","GO_Cellular_Component_2017","growth cone (GO:0030426)",0.147042486424238,0.227560391964741,0.355596152833014,"SNCA"
"688","GO_Cellular_Component_2017","lysosomal membrane (GO:0005765)",0.147081716757699,0.227560391964741,2.89115166715197,"EGF,GNAI1"
"701","GO_Cellular_Component_2017","postsynaptic density (GO:0014069)",0.160005771199834,0.242971726636785,0.287713345131378,"FYN"
"1","KEGG_2016","Pathways in cancer_Homo sapiens_hsa05200",1.69374263953361e-10,2.60836366488176e-08,47.4677317595252,"CEBPA,JUN,EGF,LAMA3,PDGFA,CBLB,GNAI1,EGFR,GLI2,TGFBR2,KIT,FAS,PPARG"
"2","KEGG_2016","Focal adhesion_Homo sapiens_hsa04510",1.0078748878521e-08,7.7606366364612e-07,34.9266125423932,"JUN,EGF,PXN,LAMA3,PAK6,PDGFA,FYN,EGFR,MYLK"
"3","KEGG_2016","MAPK signaling pathway_Homo sapiens_hsa04010",7.52344363818946e-08,3.86203440093725e-06,31.9338169018476,"JUN,EGF,GADD45A,PLA2G4A,PDGFA,FAS,EGFR,CDC25B,TGFBR2"
"4","KEGG_2016","Phospholipase D signaling pathway_Homo sapiens_hsa04072",2.73144851515521e-07,1.05160767833475e-05,27.510122969632,"EGF,KIT,PLA2G4A,PDGFA,FYN,DNM1,EGFR"
"5","KEGG_2016","Choline metabolism in cancer_Homo sapiens_hsa05231",6.33136339931084e-07,1.93194524944168e-05,26.1357226876952,"JUN,EGF,PLA2G4A,PDGFA,WASF3,EGFR"
"7","KEGG_2016","Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142",7.52705941340914e-07,1.93194524944168e-05,23.9318904409579,"JUN,FAS,CFLAR,TLR4,GNAI1,TGFBR2"
"6","KEGG_2016","TNF signaling pathway_Homo sapiens_hsa04668",1.04754569080432e-06,2.3046005197695e-05,24.1385675378767,"JUN,EDN1,CASP10,FAS,CFLAR,CXCL2"
"8","KEGG_2016","Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060",1.37170553524672e-06,2.64053315534993e-05,23.0644995688762,"GHR,EGF,KIT,PDGFA,FAS,CXCL2,EGFR,TGFBR2"
"10","KEGG_2016","ErbB signaling pathway_Homo sapiens_hsa04012",6.81063773981534e-06,0.000116537579103507,19.7759981682898,"JUN,EGF,PAK6,CBLB,EGFR"
"9","KEGG_2016","Oxytocin signaling pathway_Homo sapiens_hsa04921",8.57260364918991e-06,0.000132018096197525,20.2510146593869,"RGS2,JUN,PLA2G4A,GNAI1,EGFR,MYLK"
"11","KEGG_2016","Endocytosis_Homo sapiens_hsa04144",1.35353732950909e-05,0.000189495226131272,19.237977830093,"EGF,KIT,CBLB,ADRB2,DNM1,EGFR,TGFBR2"
"12","KEGG_2016","Regulation of actin cytoskeleton_Homo sapiens_hsa04810",4.75705221552427e-05,0.000610488367658947,16.4115675343125,"EGF,PXN,PAK6,PDGFA,EGFR,MYLK"
"13","KEGG_2016","Ras signaling pathway_Homo sapiens_hsa04014",6.59903716586258e-05,0.000747200633263811,16.3467829992614,"EGF,KIT,PAK6,PLA2G4A,PDGFA,EGFR"
"15","KEGG_2016","Apoptosis_Homo sapiens_hsa04210",6.79273302967101e-05,0.000747200633263811,15.6155543517704,"JUN,CASP10,GADD45A,FAS,CFLAR"
"16","KEGG_2016","Adherens junction_Homo sapiens_hsa04520",7.68123559134706e-05,0.000750403766409861,13.2645477617878,"FYN,WASF3,EGFR,TGFBR2"
"14","KEGG_2016","PI3K-Akt signaling pathway_Homo sapiens_hsa04151",7.79640276789466e-05,0.000750403766409861,15.8739551149824,"GHR,EGF,KIT,LAMA3,PDGFA,TLR4,EGFR"
"18","KEGG_2016","Gap junction_Homo sapiens_hsa04540",0.000150793711429816,0.00136601362118774,11.6721064179588,"EGF,PDGFA,GNAI1,EGFR"
"19","KEGG_2016","Transcriptional misregulation in cancer_Homo sapiens_hsa05202",0.000220991154338722,0.00189070209823129,11.357558113508,"CEBPA,IGFBP3,PDGFA,PPARG,TGFBR2"
"20","KEGG_2016","HIF-1 signaling pathway_Homo sapiens_hsa04066",0.000276328981950805,0.00220782454773086,11.1365555786056,"EDN1,EGF,TLR4,EGFR"
